# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1700030436.77351 -9.517245 7.967642 0.206098 -0.005939 0.025541 0.798744 0.601099 0.0000559367 -0.0000008493 -0.0000135708 0.0000597833 0.0000204660 0.0005493322 0.0476484439 0.0368856757 0.0039659030 0.0490922430 0.0004828507 0.0156964989
1700030436.83983 -9.545458 8.021006 0.195655 -0.009118 0.025500 0.800273 0.599023 0.0000557929 -0.0000010920 -0.0000156731 0.0000594588 0.0000190147 0.0005490406 0.0481019790 0.0372137396 0.0039805544 0.0492738831 0.0004688351 0.0157531742
1700030436.90614 -9.555703 8.066185 0.186554 -0.010622 0.021502 0.796037 0.604773 0.0000559039 -0.0000010189 -0.0000147180 0.0000592790 0.0000154514 0.0005499355 0.0484798443 0.0375075560 0.0039753834 0.0494417321 0.0004775010 0.0157913101
1700030436.97246 -9.573073 8.108699 0.196599 -0.003087 0.016174 0.791828 0.610522 0.0000553909 -0.0000007318 -0.0000055301 0.0000589894 0.0000159160 0.0005502108 0.0488219771 0.0377351935 0.0039667044 0.0494777197 0.0004950796 0.0158127751
1700030437.03876 -9.580917 8.160199 0.205852 -0.002341 0.015181 0.790363 0.612446 0.0000554927 -0.0000007579 -0.0000041731 0.0000588126 0.0000152207 0.0005507642 0.0491890206 0.0380425296 0.0039638590 0.0497085098 0.0004863419 0.0158545674
1700030437.10507 -9.593482 8.216683 0.203602 -0.002873 0.026479 0.788846 0.614014 0.0000556202 -0.0000009459 -0.0000117181 0.0000596828 0.0000234921 0.0005502263 0.0496858891 0.0383043220 0.0039713123 0.0496980882 0.0004847491 0.0158985439
1700030437.17137 -9.607292 8.274469 0.208643 -0.006206 0.021469 0.785285 0.618731 0.0000556696 -0.0000007189 -0.0000113057 0.0000594339 0.0000177473 0.0005512412 0.0501296046 0.0386227425 0.0039856981 0.0498850362 0.0004840022 0.0159631765
1700030437.23766 -9.617380 8.323012 0.196827 -0.007112 0.028290 0.786095 0.617417 0.0000556082 -0.0000013107 -0.0000168296 0.0000594556 0.0000219162 0.0005494317 0.0505878474 0.0389299361 0.0039818931 0.0500125522 0.0004812883 0.0160020243
1700030437.30395 -9.637001 8.375847 0.199708 -0.003579 0.031879 0.788300 0.614455 0.0000554097 -0.0000014591 -0.0000148103 0.0000596787 0.0000270186 0.0005485050 0.0509819772 0.0391647898 0.0039751850 0.0500600905 0.0004935020 0.0160408843
1700030437.37023 -9.658312 8.429056 0.198129 -0.013669 0.025680 0.788585 0.614237 0.0000556990 -0.0000012507 -0.0000195605 0.0000587584 0.0000158272 0.0005496348 0.0514548551 0.0395455014 0.0039794507 0.0503454769 0.0004918482 0.0161037366
1700030437.43651 -9.688376 8.471790 0.195838 -0.016070 0.022891 0.789352 0.613303 0.0000556107 -0.0000011673 -0.0000196333 0.0000583298 0.0000126389 0.0005497929 0.0519024449 0.0398484607 0.0039849090 0.0504808557 0.0004933269 0.0161520933
1700030437.50283 -9.698849 8.515105 0.201103 -0.014571 0.015815 0.786599 0.617089 0.0000552784 -0.0000009950 -0.0000137042 0.0000579142 0.0000080344 0.0005501290 0.0521872136 0.0401231168 0.0039873236 0.0507301032 0.0004910971 0.0161907306
1700030437.56918 -9.705707 8.566642 0.206367 -0.009174 0.009017 0.782332 0.622728 0.0000546850 -0.0000007374 -0.0000064363 0.0000576276 0.0000063762 0.0005493016 0.0525680964 0.0403303706 0.0039894511 0.0507461574 0.0004941561 0.0162266127
1700030437.63552 -9.717098 8.618199 0.207281 -0.006183 0.007090 0.780820 0.624686 0.0000545807 -0.0000007344 -0.0000026249 0.0000575902 0.0000065756 0.0005488884 0.0530616504 0.0406213654 0.0039924249 0.0508238115 0.0004886179 0.0162777575
1700030437.70186 -9.728283 8.672352 0.210135 -0.004271 0.015150 0.779267 0.626494 0.0000544145 -0.0000008126 -0.0000068173 0.0000579100 0.0000148017 0.0005477944 0.0535626174 0.0409059692 0.0039945422 0.0508732491 0.0004912675 0.0163268432
1700030437.76819 -9.741565 8.730045 0.211468 -0.011316 0.012267 0.776328 0.630108 0.0000544942 -0.0000007472 -0.0000106010 0.0000574855 0.0000070320 0.0005476282 0.0539894954 0.0412114076 0.0040001281 0.0510504585 0.0004872725 0.0163759184
1700030437.83452 -9.756081 8.783719 0.212092 -0.012452 0.020657 0.778697 0.626936 0.0000546737 -0.0000009378 -0.0000153526 0.0000577480 0.0000127777 0.0005471277 0.0544532930 0.0414993947 0.0040031704 0.0511597248 0.0004856235 0.0164257075
1700030437.90085 -9.775946 8.832012 0.214529 -0.007995 0.026144 0.781076 0.623837 0.0000546365 -0.0000011246 -0.0000158862 0.0000582549 0.0000196622 0.0005467452 0.0549599646 0.0418141170 0.0040025195 0.0512809328 0.0004893723 0.0164803200
1700030437.96717 -9.798992 8.885298 0.207519 -0.019367 0.019889 0.781085 0.623807 0.0000548677 -0.0000008470 -0.0000206798 0.0000574525 0.0000071748 0.0005466842 0.0553952696 0.0421648944 0.0040048946 0.0515478775 0.0004896435 0.0165383172
1700030438.03348 -9.824884 8.930808 0.202968 -0.021269 0.017423 0.782422 0.622141 0.0000547500 -0.0000007226 -0.0000205955 0.0000573295 0.0000048588 0.0005457570 0.0558616441 0.0424711984 0.0040074290 0.0516893277 0.0004914183 0.0165917010
1700030438.09979 -9.835480 8.981924 0.207000 -0.022985 0.015805 0.780194 0.624915 0.0000547132 -0.0000007356 -0.0000208516 0.0000570243 0.0000032638 0.0005456432 0.0562053494 0.0427352251 0.0040113688 0.0518683441 0.0004916411 0.0166336161
1700030438.16610 -9.847534 9.025911 0.213688 -0.014801 0.013327 0.776291 0.630060 0.0000541004 -0.0000007932 -0.0000134076 0.0000568769 0.0000059750 0.0005455148 0.0566894159 0.0430122303 0.0040142827 0.0519309224 0.0004926922 0.0166814370
1700030438.23240 -9.859719 9.074474 0.216292 -0.008349 0.013574 0.774327 0.632585 0.0000538260 -0.0000008603 -0.0000088442 0.0000570049 0.0000101125 0.0005453801 0.0571198666 0.0432763557 0.0040190145 0.0520402557 0.0004905168 0.0167316137
1700030438.29870 -9.866788 9.136011 0.202823 -0.006357 0.023394 0.771242 0.636080 0.0000539801 -0.0000012478 -0.0000131145 0.0000576459 0.0000182190 0.0005448327 0.0576248619 0.0435672618 0.0040217572 0.0521293484 0.0004897127 0.0167854686
1700030438.36499 -9.880174 9.191111 0.212246 -0.010273 0.026987 0.769326 0.638203 0.0000543421 -0.0000015574 -0.0000193736 0.0000578410 0.0000190986 0.0005444408 0.0581629069 0.0438989965 0.0040203140 0.0522628342 0.0004956194 0.0168440141
1700030438.43128 -9.892941 9.241916 0.217622 -0.007734 0.029271 0.770350 0.636903 0.0000541552 -0.0000016146 -0.0000186416 0.0000577645 0.0000221145 0.0005432276 0.0586141427 0.0441903614 0.0040294934 0.0523858117 0.0004850735 0.0168889219
1700030438.49760 -9.906437 9.297278 0.214508 -0.006215 0.029439 0.771444 0.635585 0.0000540080 -0.0000015664 -0.0000179317 0.0000579271 0.0000224306 0.0005431774 0.0591090269 0.0444917014 0.0040300065 0.0525090688 0.0004886915 0.0169437696
1700030438.56396 -9.924193 9.352094 0.209406 -0.018099 0.022658 0.771398 0.635692 0.0000542688 -0.0000012254 -0.0000222024 0.0000571259 0.0000106357 0.0005435145 0.0596633176 0.0448570317 0.0040295852 0.0526936421 0.0004942462 0.0170053251
1700030438.63030 -9.938924 9.405070 0.208646 -0.020512 0.024516 0.770274 0.636911 0.0000544834 -0.0000013267 -0.0000250136 0.0000570854 0.0000109810 0.0005427986 0.0601306731 0.0451193992 0.0040327650 0.0527609416 0.0004919349 0.0170506753
1700030438.69665 -9.945000 9.451023 0.213430 -0.012189 0.017758 0.765604 0.642952 0.0000536319 -0.0000010930 -0.0000148065 0.0000567891 0.0000106701 0.0005434635 0.0605575552 0.0453794215 0.0040376295 0.0528542940 0.0004891267 0.0170926724
1700030438.76299 -9.951999 9.501211 0.218384 -0.008215 0.014190 0.761324 0.648164 0.0000533461 -0.0000009827 -0.0000094626 0.0000568584 0.0000102072 0.0005440047 0.0610374438 0.0456498608 0.0040390627 0.0529335708 0.0004913740 0.0171414294
1700030438.82932 -9.957965 9.556874 0.215267 -0.004516 0.014049 0.759247 0.650635 0.0000532305 -0.0000009645 -0.0000069111 0.0000572208 0.0000125171 0.0005444950 0.0615631564 0.0459263775 0.0040422333 0.0529850704 0.0004914140 0.0171929741
1700030438.89565 -9.961102 9.617624 0.212576 -0.005337 0.021810 0.756099 0.654072 0.0000534088 -0.0000012417 -0.0000127630 0.0000575100 0.0000176061 0.0005436798 0.0621692320 0.0462363509 0.0040451967 0.0530207884 0.0004923624 0.0172483006
1700030438.96198 -9.969910 9.674222 0.216430 -0.008941 0.030419 0.753882 0.656244 0.0000538992 -0.0000017360 -0.0000209073 0.0000579364 0.0000216730 0.0005427709 0.0627055658 0.0465285024 0.0040500825 0.0530937869 0.0004898860 0.0173005335
1700030439.02830 -9.980322 9.724755 0.223353 -0.000417 0.030689 0.755438 0.654501 0.0000533509 -0.0000016212 -0.0000146351 0.0000582833 0.0000273126 0.0005421533 0.0631936939 0.0468074132 0.0040545744 0.0531830935 0.0004864766 0.0173479885
1700030439.09461 -9.990979 9.780092 0.222760 -0.005454 0.028789 0.755673 0.654293 0.0000534440 -0.0000016035 -0.0000172855 0.0000580531 0.0000229231 0.0005428671 0.0637181696 0.0471290347 0.0040567967 0.0533298242 0.0004893654 0.0174057588
1700030439.16093 -10.009709 9.839425 0.211373 -0.019699 0.025168 0.756721 0.652956 0.0000540417 -0.0000013037 -0.0000251371 0.0000572434 0.0000107717 0.0005432759 0.0643105951 0.0474741027 0.0040583172 0.0534565881 0.0004936234 0.0174665404
1700030439.22723 -10.013395 9.894083 0.221749 -0.021347 0.023844 0.755458 0.654415 0.0000540558 -0.0000011901 -0.0000258658 0.0000571700 0.0000087025 0.0005431987 0.0648518961 0.0477760186 0.0040604483 0.0535495973 0.0004949429 0.0175198105
1700030439.29354 -10.018474 9.937060 0.233994 -0.009367 0.016475 0.752963 0.657790 0.0000529422 -0.0000011166 -0.0000122419 0.0000565856 0.0000109666 0.0005430735 0.0653149096 0.0479782432 0.0040698839 0.0535178005 0.0004835979 0.0175564901
1700030439.35983 -10.026966 9.986429 0.232512 -0.005402 0.012762 0.750406 0.660832 0.0000527402 -0.0000010491 -0.0000075364 0.0000566608 0.0000105982 0.0005433812 0.0657900717 0.0482272024 0.0040733219 0.0535739145 0.0004820104 0.0176023929
1700030439.42613 -10.033210 10.040729 0.224329 -0.001588 0.014873 0.749233 0.662138 0.0000526516 -0.0000010598 -0.0000059883 0.0000569622 0.0000146054 0.0005434371 0.0663430538 0.0485234151 0.0040735084 0.0536519171 0.0004871920 0.0176564722
1700030439.49245 -10.025851 10.105951 0.224216 -0.005954 0.022541 0.744831 0.666846 0.0000528428 -0.0000014354 -0.0000128315 0.0000569652 0.0000173917 0.0005422120 0.0669379915 0.0488257325 0.0040736243 0.0537075855 0.0004913118 0.0177131576
1700030439.55881 -10.033192 10.161834 0.231261 -0.011122 0.032300 0.742388 0.669098 0.0000535921 -0.0000020305 -0.0000238860 0.0000572168 0.0000215165 0.0005406659 0.0675579004 0.0490833719 0.0040791770 0.0536625734 0.0004872378 0.0177639604
1700030439.62516 -10.042006 10.212407 0.237177 -0.005974 0.033003 0.743472 0.667926 0.0000532194 -0.0000020348 -0.0000206736 0.0000574953 0.0000249889 0.0005405124 0.0680634218 0.0493626668 0.0040851385 0.0537550239 0.0004821377 0.0178143382
1700030439.69150 -10.053023 10.267960 0.234719 -0.014294 0.029971 0.743912 0.667452 0.0000536003 -0.0000019188 -0.0000252171 0.0000568501 0.0000180437 0.0005408892 0.0686204067 0.0496823010 0.0040881261 0.0538844818 0.0004858781 0.0178733241
1700030439.75785 -10.065427 10.327292 0.226824 -0.020460 0.022275 0.744959 0.666424 0.0000535653 -0.0000013547 -0.0000249132 0.0000562000 0.0000072861 0.0005411769 0.0692036331 0.0500053543 0.0040891458 0.0539924063 0.0004879700 0.0179318109
1700030439.82418 -10.066688 10.381575 0.233465 -0.024829 0.022551 0.744848 0.666391 0.0000539083 -0.0000013085 -0.0000283133 0.0000560057 0.0000050759 0.0005408542 0.0697661124 0.0502702999 0.0040919495 0.0540179110 0.0004867522 0.0179802585
1700030439.89052 -10.063097 10.429542 0.240625 -0.014447 0.019646 0.740234 0.671907 0.0000530253 -0.0000014854 -0.0000190479 0.0000560524 0.0000101275 0.0005412948 0.0702851785 0.0504711822 0.0040980612 0.0539625865 0.0004810825 0.0180209024
1700030439.95684 -10.066468 10.483582 0.236779 -0.011885 0.017037 0.736598 0.676012 0.0000527561 -0.0000014299 -0.0000152240 0.0000560374 0.0000097835 0.0005415863 0.0708430654 0.0507053133 0.0041008328 0.0539435395 0.0004807539 0.0180679426
1700030440.02317 -10.064408 10.543488 0.226186 -0.007695 0.020964 0.733645 0.679166 0.0000527903 -0.0000015894 -0.0000145105 0.0000562998 0.0000149276 0.0005412410 0.0714859023 0.0510077284 0.0041015642 0.0539796951 0.0004852768 0.0181262328
1700030440.08949 -10.063917 10.599628 0.237474 -0.008777 0.021355 0.729369 0.683731 0.0000529422 -0.0000016843 -0.0000161210 0.0000563411 0.0000153366 0.0005412079 0.0721476829 0.0512844754 0.0041022092 0.0539607926 0.0004908447 0.0181825394
1700030440.15580 -10.075680 10.655904 0.241384 -0.013158 0.031160 0.728373 0.684345 0.0000538502 -0.0000021569 -0.0000253997 0.0000565585 0.0000187174 0.0005401911 0.0726960757 0.0515343290 0.0041123213 0.0539871996 0.0004773566 0.0182303221
1700030440.22211 -10.086331 10.703875 0.245229 -0.005707 0.034865 0.730661 0.681825 0.0000535535 -0.0000024400 -0.0000223389 0.0000571409 0.0000267525 0.0005395886 0.0733001608 0.0518796837 0.0041180397 0.0541321050 0.0004794633 0.0182920629
1700030440.28841 -10.096824 10.762499 0.241895 -0.014381 0.028886 0.731606 0.680964 0.0000538426 -0.0000020607 -0.0000245073 0.0000562831 0.0000167642 0.0005406625 0.0738505405 0.0522079348 0.0041171298 0.0542980758 0.0004813460 0.0183508340
1700030440.35471 -10.097420 10.813512 0.240971 -0.018363 0.028310 0.733267 0.679103 0.0000540410 -0.0000018956 -0.0000266724 0.0000560256 0.0000136378 0.0005406936 0.0745104529 0.0525210790 0.0041222793 0.0543416286 0.0004878064 0.0184107454
1700030440.42101 -10.089987 10.873232 0.248162 -0.021579 0.024825 0.730991 0.681594 0.0000542855 -0.0000018499 -0.0000278156 0.0000557062 0.0000093616 0.0005408734 0.0749516694 0.0526528195 0.0041297359 0.0542419171 0.0004817242 0.0184418506
1700030440.48734 -10.088224 10.920671 0.258931 -0.012761 0.022717 0.725743 0.687472 0.0000533883 -0.0000018827 -0.0000187399 0.0000558071 0.0000130785 0.0005417250 0.0756115804 0.0528910762 0.0041409339 0.0541828419 0.0004720047 0.0185038978
1700030440.55369 -10.088164 10.974995 0.245341 -0.009809 0.021334 0.722657 0.690808 0.0000531603 -0.0000017808 -0.0000169023 0.0000557668 0.0000136771 0.0005415693 0.0761840864 0.0531351620 0.0041449270 0.0541797073 0.0004783671 0.0185461752
1700030440.62005 -10.085978 11.027053 0.245216 -0.007958 0.029296 0.719230 0.694108 0.0000534333 -0.0000022792 -0.0000212618 0.0000562755 0.0000212617 0.0005409426 0.0768516319 0.0533942076 0.0041446763 0.0541439207 0.0004920762 0.0186028774
1700030440.68639 -10.088732 11.087198 0.253014 -0.007091 0.027125 0.716512 0.697011 0.0000533333 -0.0000020668 -0.0000187707 0.0000563400 0.0000202665 0.0005416085 0.0773827387 0.0536234875 0.0041570698 0.0541596304 0.0004776845 0.0186589800
1700030440.75274 -10.110298 11.129482 0.229979 -0.010443 0.032041 0.718187 0.695034 0.0000536909 -0.0000022755 -0.0000241038 0.0000564494 0.0000209969 0.0005412717 0.0780546877 0.0539524808 0.0041606269 0.0542334727 0.0004758344 0.0187095204
1700030440.81908 -10.119865 11.183149 0.224415 -0.009263 0.034761 0.720392 0.692633 0.0000537522 -0.0000023710 -0.0000247670 0.0000569400 0.0000242703 0.0005414109 0.0785131721 0.0543112958 0.0041590027 0.0545353612 0.0005101260 0.0187792349
1700030440.88541 -10.125674 11.245432 0.225595 -0.021833 0.028516 0.721323 0.691667 0.0000540529 -0.0000018537 -0.0000282672 0.0000557636 0.0000112980 0.0005417283 0.0791675690 0.0546491219 0.0041539812 0.0546356558 0.0005039460 0.0188406125
1700030440.95174 -10.130677 11.296496 0.222442 -0.022754 0.027188 0.720547 0.692500 0.0000541179 -0.0000017781 -0.0000291482 0.0000556302 0.0000103466 0.0005419202 0.0798614184 0.0548934133 0.0041604124 0.0545604651 0.0004994149 0.0188916214
1700030441.01806 -10.117659 11.334544 0.244684 -0.014213 0.020487 0.717263 0.696356 0.0000530953 -0.0000016161 -0.0000191047 0.0000555759 0.0000107087 0.0005430402 0.0803538496 0.0551099528 0.0041657570 0.0545875497 0.0004954924 0.0189346260
1700030441.08438 -10.117536 11.388972 0.244927 -0.011783 0.018080 0.714109 0.699701 0.0000528563 -0.0000015691 -0.0000153744 0.0000557713 0.0000108327 0.0005436701 0.0808099113 0.0551704000 0.0041767158 0.0544186299 0.0004790898 0.0189722523
1700030441.15070 -10.118878 11.446063 0.234814 -0.007381 0.019140 0.712483 0.701389 0.0000526324 -0.0000015969 -0.0000134351 0.0000557910 0.0000144079 0.0005431043 0.0815289155 0.0554798270 0.0041722374 0.0544048281 0.0004862536 0.0190126252
1700030441.21701 -10.112308 11.508063 0.232986 -0.006166 0.026503 0.709145 0.704537 0.0000528665 -0.0000019132 -0.0000174453 0.0000563207 0.0000207080 0.0005426628 0.0822559109 0.0557792936 0.0041740171 0.0544226181 0.0004948321 0.0190760660
1700030441.28332 -10.115034 11.568006 0.234062 -0.010253 0.036162 0.705936 0.707277 0.0000537142 -0.0000025271 -0.0000272808 0.0000566171 0.0000241639 0.0005412559 0.0829490214 0.0560432589 0.0041774179 0.0543850896 0.0004907834 0.0191277134
1700030441.34962 -10.121737 11.616586 0.242012 -0.005305 0.035808 0.706607 0.706680 0.0000532735 -0.0000024757 -0.0000236499 0.0000568783 0.0000272550 0.0005413675 0.0835897692 0.0563428854 0.0041849767 0.0544589845 0.0004878417 0.0191912421
1700030441.41591 -10.127575 11.673768 0.245838 -0.010442 0.034857 0.706875 0.706402 0.0000535025 -0.0000024705 -0.0000264530 0.0000565941 0.0000238028 0.0005417336 0.0841807726 0.0566427201 0.0041911157 0.0545819850 0.0004878812 0.0192540658
1700030441.48245 -10.133524 11.736350 0.257734 -0.023759 0.030450 0.707673 0.705484 0.0000545771 -0.0000018871 -0.0000327230 0.0000559948 0.0000112770 0.0005425719 0.0849377053 0.0570059952 0.0041944506 0.0547148695 0.0004891066 0.0193256085
1700030441.54924 -10.134201 11.797181 0.260673 -0.025722 0.027537 0.709778 0.703417 0.0000547390 -0.0000015655 -0.0000320425 0.0000560246 0.0000076399 0.0005429770 0.0856053130 0.0572508035 0.0042072742 0.0546977855 0.0004766930 0.0193738945
1700030441.61603 -10.132342 11.818366 0.248672 -0.012294 0.022180 0.713216 0.700485 0.0000534983 -0.0000019027 -0.0000200613 0.0000559552 0.0000140525 0.0005436763 0.0862790955 0.0574794952 0.0042122704 0.0545907873 0.0004715554 0.0194274877
1700030441.68282 -10.134771 11.874104 0.245009 -0.008894 0.023623 0.716787 0.696835 0.0000533287 -0.0000019819 -0.0000170762 0.0000560700 0.0000163601 0.0005435886 0.0864657738 0.0575685959 0.0042060462 0.0546120445 0.0004959725 0.0194404714
1700030441.74962 -10.124911 11.941245 0.234998 -0.003117 0.032373 0.720076 0.693132 0.0000535951 -0.0000023753 -0.0000186150 0.0000567526 0.0000260742 0.0005426154 0.0872594637 0.0578652268 0.0042108285 0.0545886597 0.0005009347 0.0195064646
1700030441.81643 -10.126151 12.001194 0.240588 -0.006101 0.034174 0.721925 0.691100 0.0000539298 -0.0000025292 -0.0000213773 0.0000567861 0.0000252768 0.0005428080 0.0881094360 0.0581418247 0.0042165364 0.0545135814 0.0005059864 0.0195757595
1700030441.88325 -10.137461 12.051209 0.252957 -0.006971 0.045559 0.726459 0.685663 0.0000546869 -0.0000036275 -0.0000297518 0.0000577763 0.0000333041 0.0005410702 0.0887969575 0.0584510481 0.0042267593 0.0545744752 0.0004947634 0.0196400441
1700030441.95007 -10.147061 12.102548 0.258148 -0.007401 0.042965 0.734376 0.677341 0.0000546678 -0.0000032294 -0.0000278178 0.0000577072 0.0000310591 0.0005421091 0.0893532540 0.0587976802 0.0042356001 0.0547910786 0.0004891787 0.0197012068
1700030442.01690 -10.155320 12.151314 0.249054 -0.014211 0.035133 0.739373 0.672228 0.0000541985 -0.0000031315 -0.0000288173 0.0000565439 0.0000225220 0.0005422209 0.0900111768 0.0590815694 0.0042356425 0.0548189189 0.0004929395 0.0197625023
1700030442.08373 -10.164711 12.205640 0.243939 -0.014476 0.030126 0.742846 0.668628 0.0000538870 -0.0000026826 -0.0000242493 0.0000561828 0.0000171404 0.0005434363 0.0906045163 0.0593378516 0.0042381886 0.0548666070 0.0004979798 0.0198193795
1700030442.15057 -10.166878 12.247544 0.258456 -0.013411 0.019918 0.740950 0.671130 0.0000534277 -0.0000022002 -0.0000171390 0.0000558847 0.0000110971 0.0005444249 0.0911770970 0.0595810105 0.0042434224 0.0549096860 0.0004935582 0.0198750069
1700030442.21742 -10.174587 12.296140 0.263229 -0.006680 0.015053 0.739749 0.672681 0.0000531986 -0.0000020732 -0.0000082190 0.0000561167 0.0000110733 0.0005453649 0.0916728007 0.0597785449 0.0042506445 0.0549347345 0.0004837341 0.0199215974
1700030442.28428 -10.181025 12.346765 0.257786 -0.003955 0.012120 0.739360 0.673189 0.0000534348 -0.0000019793 -0.0000047752 0.0000564675 0.0000110937 0.0005460141 0.0923797232 0.0601164463 0.0042541124 0.0550667247 0.0004894792 0.0199920581
1700030442.35113 -10.187282 12.399936 0.244238 -0.000725 0.020127 0.737576 0.674964 0.0000529448 -0.0000020525 -0.0000079639 0.0000566737 0.0000184812 0.0005455347 0.0931085166 0.0603909970 0.0042557279 0.0550508687 0.0004958593 0.0200558758
1700030442.41800 -10.199256 12.457895 0.246150 -0.008780 0.019802 0.733621 0.679213 0.0000533160 -0.0000021230 -0.0000137914 0.0000565135 0.0000133575 0.0005459431 0.0937712527 0.0607149395 0.0042576288 0.0551771077 0.0005039050 0.0201222905
1700030442.48465 -10.207942 12.510352 0.262756 -0.009588 0.029045 0.734730 0.677670 0.0000537230 -0.0000025707 -0.0000200406 0.0000566142 0.0000191489 0.0005447077 0.0944491068 0.0610634110 0.0042658410 0.0553066395 0.0004944514 0.0201903322
1700030442.55109 -10.213990 12.561380 0.267900 -0.003145 0.033712 0.736332 0.675773 0.0000536514 -0.0000027961 -0.0000190240 0.0000575044 0.0000271225 0.0005443055 0.0950872692 0.0613357880 0.0042737005 0.0553705617 0.0004861012 0.0202498286
1700030442.61752 -10.224723 12.620103 0.261076 -0.012927 0.028793 0.735947 0.676303 0.0000539666 -0.0000025668 -0.0000229451 0.0000566972 0.0000175077 0.0005451571 0.0957789879 0.0616572555 0.0042773643 0.0554729290 0.0004917807 0.0203176583
1700030442.68395 -10.229909 12.673266 0.260466 -0.014809 0.026460 0.737230 0.674961 0.0000539418 -0.0000023760 -0.0000230680 0.0000566209 0.0000143608 0.0005456074 0.0965614080 0.0619960547 0.0042806006 0.0555487402 0.0004965507 0.0203919740
1700030442.75038 -10.231483 12.720809 0.272402 -0.016114 0.021174 0.734619 0.677957 0.0000538729 -0.0000023299 -0.0000210893 0.0000560350 0.0000095721 0.0005457524 0.0971106727 0.0621772353 0.0042870522 0.0554965730 0.0004874376 0.0204348916
1700030442.81681 -10.239486 12.769246 0.271003 -0.008116 0.018347 0.730852 0.682241 0.0000534176 -0.0000023177 -0.0000124436 0.0000559210 0.0000118399 0.0005456680 0.0976976257 0.0624100246 0.0042934887 0.0555176979 0.0004794318 0.0204860783
1700030442.88323 -10.242848 12.822143 0.265988 -0.005898 0.018672 0.728645 0.684611 0.0000535863 -0.0000023662 -0.0000110234 0.0000560638 0.0000137516 0.0005454821 0.0983935045 0.0627312085 0.0042925940 0.0556143843 0.0004910028 0.0205531709
1700030442.94964 -10.240821 12.878557 0.270787 -0.004065 0.028602 0.725724 0.687380 0.0000541312 -0.0000029341 -0.0000168452 0.0000565572 0.0000221437 0.0005446282 0.0991918840 0.0630162579 0.0042973017 0.0556077845 0.0004972111 0.0206231410
1700030443.01606 -10.244290 12.934942 0.281826 -0.006391 0.028002 0.723370 0.689862 0.0000545719 -0.0000029078 -0.0000175393 0.0000567064 0.0000199930 0.0005455059 0.0998909896 0.0632839119 0.0043156642 0.0556554463 0.0004775386 0.0207024462
1700030443.08247 -10.256857 12.986094 0.274504 -0.006056 0.034850 0.723616 0.689296 0.0000549453 -0.0000033375 -0.0000213460 0.0000570845 0.0000247179 0.0005445557 0.1005808326 0.0635639002 0.0043193130 0.0556822440 0.0004768562 0.0207499072
1700030443.14887 -10.264723 13.039526 0.277274 -0.003177 0.036979 0.725529 0.687190 0.0000549188 -0.0000035069 -0.0000205980 0.0000573961 0.0000278381 0.0005445094 0.1012671616 0.0639170353 0.0043190153 0.0558352612 0.0004919112 0.0208209212
1700030443.21528 -10.280099 13.096083 0.269920 -0.014107 0.031065 0.726276 0.686556 0.0000554824 -0.0000032700 -0.0000249489 0.0000564072 0.0000170931 0.0005452316 0.1020527158 0.0642680718 0.0043227437 0.0559397203 0.0004939919 0.0208965090
1700030443.28168 -10.289586 13.143770 0.270517 -0.018484 0.029910 0.726878 0.685866 0.0000559225 -0.0000031143 -0.0000269721 0.0000561818 0.0000128272 0.0005456388 0.1027790948 0.0646049447 0.0043267080 0.0560512094 0.0004947669 0.0209674625
1700030443.34807 -10.282330 13.188488 0.286906 -0.014845 0.021696 0.724712 0.688550 0.0000549935 -0.0000029303 -0.0000196086 0.0000560686 0.0000109956 0.0005464969 0.1032492063 0.0648080591 0.0043339100 0.0560947325 0.0004893179 0.0210129581
1700030443.41447 -10.285578 13.226849 0.284151 -0.010111 0.015871 0.720220 0.693491 0.0000548295 -0.0000027084 -0.0000120567 0.0000560504 0.0000085466 0.0005473048 0.1038381453 0.0649431085 0.0043411125 0.0559972945 0.0004794079 0.0210570067
1700030443.48088 -10.288301 13.281406 0.274800 -0.005499 0.015407 0.718172 0.695673 0.0000549952 -0.0000026058 -0.0000077977 0.0000562771 0.0000108792 0.0005479102 0.1043804989 0.0651914020 0.0043411619 0.0560902295 0.0004920341 0.0211087453
1700030443.54732 -10.283633 13.342673 0.277526 -0.003431 0.024965 0.715397 0.698264 0.0000555190 -0.0000029184 -0.0000132740 0.0000567815 0.0000187993 0.0005475377 0.1052923506 0.0655133976 0.0043440016 0.0560897323 0.0004998934 0.0211885436
1700030443.61375 -10.283690 13.405215 0.287159 -0.009113 0.028079 0.712495 0.701055 0.0000561387 -0.0000031718 -0.0000189298 0.0000567191 0.0000167969 0.0005476500 0.1061186929 0.0657893030 0.0043595218 0.0560737685 0.0004810607 0.0212733994
1700030443.68018 -10.293793 13.449583 0.277371 -0.008347 0.031813 0.712149 0.701257 0.0000566521 -0.0000033949 -0.0000212963 0.0000573012 0.0000201389 0.0005479043 0.1069450710 0.0660598756 0.0043723697 0.0560669485 0.0004703482 0.0213490667
1700030443.74661 -10.300689 13.499293 0.269983 -0.007503 0.033344 0.713505 0.699816 0.0000570513 -0.0000034867 -0.0000216839 0.0000578314 0.0000216832 0.0005484878 0.1075495256 0.0663609075 0.0043818770 0.0562921222 0.0004761516 0.0214635109
